ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2022-01-03T11:27:17.975345902Z,2022-01-03T11:27:17.975335272Z,10,2,10600,A,N,4,1135.870000000,100,130,10630,5014158,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.380000000,1135.800000000,7,1,1,1,1134.300000000,1135.870000000,21,100,2,1,1134.230000000,1135.890000000,2,9,1,1,1134.190000000,1135.940000000,6,100,1,1,1134.000000000,1136.000000000,1021,35,3,6,1133.670000000,1136.030000000,9,1,1,1,1133.050000000,1136.120000000,1,6,1,1,TSLA
2022-01-03T11:27:17.988089904Z,2022-01-03T11:27:17.988079668Z,10,2,10600,C,N,6,1134.190000000,6,130,10236,5014162,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.380000000,1135.800000000,7,1,1,1,1134.300000000,1135.870000000,21,100,2,1,1134.230000000,1135.890000000,2,9,1,1,1134.000000000,1135.940000000,1021,100,3,1,1133.670000000,1136.000000000,9,35,1,6,1133.050000000,1136.030000000,1,1,1,1,1133.000000000,1136.120000000,51,6,5,1,TSLA
2022-01-03T11:27:17.988152064Z,2022-01-03T11:27:17.988141667Z,10,2,10600,A,N,3,1134.410000000,6,130,10397,5014163,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.870000000,7,100,1,1,1134.300000000,1135.890000000,21,9,2,1,1134.230000000,1135.940000000,2,100,1,1,1134.000000000,1136.000000000,1021,35,3,6,1133.670000000,1136.030000000,9,1,1,1,1133.050000000,1136.120000000,1,6,1,1,TSLA
2022-01-03T11:27:17.989606626Z,2022-01-03T11:27:17.989596393Z,10,2,10600,C,N,9,1136.120000000,6,130,10233,5014164,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.870000000,7,100,1,1,1134.300000000,1135.890000000,21,9,2,1,1134.230000000,1135.940000000,2,100,1,1,1134.000000000,1136.000000000,1021,35,3,6,1133.670000000,1136.030000000,9,1,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:17.999022014Z,2022-01-03T11:27:17.999011860Z,10,2,10600,C,N,4,1135.870000000,100,130,10154,5014166,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.390000000,9,100,1,1,1133.050000000,1136.500000000,1,50,1,1,TSLA
2022-01-03T11:27:17.999035775Z,2022-01-03T11:27:17.999025417Z,10,2,10600,A,N,8,1136.070000000,100,130,10358,5014167,1135.000000000,1135.500000000,538,30,2,1,1134.500000000,1135.580000000,1,50,1,1,1134.480000000,1135.770000000,100,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.070000000,9,100,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:18.091400176Z,2022-01-03T11:27:18.091389688Z,10,2,10600,A,N,1,1134.560000000,100,130,10488,5014194,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.500000000,1135.770000000,1,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.070000000,9,100,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:18.236469931Z,2022-01-03T11:27:18.236459424Z,10,2,10600,A,N,8,1136.040000000,100,130,10507,5014239,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.500000000,1135.770000000,1,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:19.516223847Z,2022-01-03T11:27:19.516213550Z,10,2,27,C,N,5,178.570000000,30,130,10297,5014715,178.410000000,178.450000000,12,50,2,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.550000000,900,1,2,1,178.300000000,178.560000000,768,400,8,1,178.280000000,178.590000000,85,20,4,1,178.270000000,178.610000000,46,1,3,1,178.260000000,178.690000000,1,260,1,1,178.250000000,178.800000000,38,20,4,2,178.240000000,178.860000000,6,3,2,1,AAPL
2022-01-03T11:27:19.516326867Z,2022-01-03T11:27:19.516316168Z,10,2,27,A,N,3,178.540000000,31,130,10699,5014716,178.410000000,178.450000000,12,50,2,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,85,400,4,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:19.668305642Z,2022-01-03T11:27:19.668293624Z,10,2,27,T,A,0,178.410000000,1,130,12018,5014753,178.410000000,178.450000000,12,50,2,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,85,400,4,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:19.668305642Z,2022-01-03T11:27:19.668293624Z,10,2,27,C,N,0,178.410000000,1,130,12018,5014753,178.410000000,178.450000000,11,50,1,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,85,400,4,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:19.886884361Z,2022-01-03T11:27:19.886874041Z,10,2,27,C,N,5,178.280000000,31,130,10320,5014812,178.410000000,178.450000000,11,50,1,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,54,400,3,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:19.886991202Z,2022-01-03T11:27:19.886980655Z,10,2,27,A,N,4,178.310000000,30,130,10547,5014813,178.410000000,178.450000000,11,50,1,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.310000000,178.550000000,30,1,1,1,178.300000000,178.560000000,768,400,8,1,178.280000000,178.590000000,54,20,3,1,178.270000000,178.610000000,46,1,3,1,178.260000000,178.690000000,1,260,1,1,178.250000000,178.800000000,38,20,4,2,AAPL
2022-01-03T11:27:20.347060829Z,2022-01-03T11:27:20.347050144Z,10,2,10600,A,N,9,1136.350000000,6,130,10685,5014982,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.500000000,1135.770000000,1,150,1,1,1134.410000000,1135.800000000,6,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:20.943157002Z,2022-01-03T11:27:20.943146081Z,10,2,27,A,N,0,178.410000000,2,130,10921,5015147,178.410000000,178.450000000,13,50,2,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.310000000,178.550000000,30,1,1,1,178.300000000,178.560000000,768,400,8,1,178.280000000,178.590000000,54,20,3,1,178.270000000,178.610000000,46,1,3,1,178.260000000,178.690000000,1,260,1,1,178.250000000,178.800000000,38,20,4,2,AAPL
2022-01-03T11:27:21.674607530Z,2022-01-03T11:27:21.674597364Z,10,2,10600,C,N,2,1135.770000000,150,130,10166,5015334,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.410000000,1135.890000000,6,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.040000000,1021,100,3,1,1133.670000000,1136.350000000,9,6,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:21.746008209Z,2022-01-03T11:27:21.745998020Z,10,2,10600,C,N,3,1134.410000000,6,130,10189,5015348,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.350000000,1,6,1,1,1133.000000000,1136.390000000,51,100,5,1,TSLA
2022-01-03T11:27:21.746069371Z,2022-01-03T11:27:21.746058602Z,10,2,10600,A,N,2,1134.530000000,6,130,10769,5015349,1135.000000000,1135.500000000,538,30,2,1,1134.560000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.040000000,1021,100,3,1,1133.670000000,1136.350000000,9,6,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:21.802163295Z,2022-01-03T11:27:21.802152749Z,10,2,10600,A,N,1,1134.570000000,100,130,10546,5015376,1135.000000000,1135.500000000,538,30,2,1,1134.570000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.040000000,1021,100,3,1,1133.670000000,1136.350000000,9,6,1,1,1133.050000000,1136.390000000,1,100,1,1,TSLA
2022-01-03T11:27:21.882462263Z,2022-01-03T11:27:21.882451441Z,10,2,10600,A,N,0,1135.380000000,2,130,10822,5015385,1135.000000000,1135.380000000,538,2,2,1,1134.570000000,1135.500000000,100,30,1,1,1134.530000000,1135.580000000,6,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:21.910211838Z,2022-01-03T11:27:21.910200781Z,10,2,10600,A,N,1,1134.580000000,100,130,11057,5015397,1135.000000000,1135.380000000,538,2,2,1,1134.580000000,1135.500000000,100,30,1,1,1134.530000000,1135.580000000,6,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:21.961425259Z,2022-01-03T11:27:21.961414519Z,10,2,10600,A,N,1,1134.810000000,100,130,10740,5015403,1135.000000000,1135.380000000,538,2,2,1,1134.810000000,1135.500000000,100,30,1,1,1134.530000000,1135.580000000,6,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.040000000,9,100,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:22.060702323Z,2022-01-03T11:27:22.060691787Z,10,2,10600,A,N,6,1135.990000000,100,130,10536,5015416,1135.000000000,1135.380000000,538,2,2,1,1134.810000000,1135.500000000,100,30,1,1,1134.530000000,1135.580000000,6,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1135.990000000,2,100,1,1,1134.000000000,1136.000000000,1021,35,3,6,1133.670000000,1136.030000000,9,1,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:22.062417559Z,2022-01-03T11:27:22.062406958Z,10,2,10600,A,N,1,1134.920000000,100,130,10601,5015418,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.500000000,100,30,1,1,1134.530000000,1135.580000000,6,50,1,1,1134.500000000,1135.800000000,1,1,1,1,1134.380000000,1135.890000000,7,9,1,1,1134.300000000,1135.940000000,21,100,2,1,1134.230000000,1135.990000000,2,100,1,1,1134.000000000,1136.000000000,1021,35,3,6,1133.670000000,1136.030000000,9,1,1,1,1133.050000000,1136.350000000,1,6,1,1,TSLA
2022-01-03T11:27:22.617686308Z,2022-01-03T11:27:22.617675514Z,10,2,10930,A,N,8,219.000000000,1,130,10794,5015555,217.400000000,217.680000000,1,3,1,2,217.380000000,217.690000000,25,1,1,1,217.370000000,217.800000000,100,21,1,1,217.320000000,217.910000000,100,23,1,1,217.240000000,217.980000000,9,70,3,1,217.200000000,218.000000000,4,19,1,4,217.100000000,218.040000000,20,100,1,1,217.060000000,218.160000000,41,1,1,1,216.780000000,219.000000000,12,37,4,4,216.760000000,219.290000000,100,1,1,1,V
2022-01-03T11:27:23.102672412Z,2022-01-03T11:27:23.102660849Z,10,2,10600,A,N,0,1135.050000000,17,130,11563,5015622,1135.050000000,1135.380000000,17,2,1,1,1135.000000000,1135.500000000,538,30,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1135.990000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.350000000,9,6,1,1,TSLA
2022-01-03T11:27:23.148311972Z,2022-01-03T11:27:23.148301581Z,10,2,11601,C,N,2,61.860000000,49,130,10391,5015630,61.710000000,61.830000000,6,502,1,2,61.700000000,61.850000000,710,50,3,1,61.670000000,61.860000000,50,2,1,1,61.650000000,61.880000000,1403,42,5,1,61.630000000,61.890000000,5,600,1,1,61.590000000,61.900000000,10,50,1,1,61.530000000,61.960000000,508,3,2,1,61.520000000,62.000000000,112,15,1,1,61.500000000,62.100000000,181,30,2,2,61.490000000,62.200000000,35,10,1,1,XOM
2022-01-03T11:27:23.148384734Z,2022-01-03T11:27:23.148374074Z,10,2,11601,A,N,1,61.840000000,44,130,10660,5015631,61.710000000,61.830000000,6,502,1,2,61.700000000,61.840000000,710,44,3,1,61.670000000,61.850000000,50,50,1,1,61.650000000,61.860000000,1403,2,5,1,61.630000000,61.880000000,5,42,1,1,61.590000000,61.890000000,10,600,1,1,61.530000000,61.900000000,508,50,2,1,61.520000000,61.960000000,112,3,1,1,61.500000000,62.000000000,181,15,2,1,61.490000000,62.100000000,35,30,1,2,XOM
2022-01-03T11:27:23.148960843Z,2022-01-03T11:27:23.148950620Z,10,2,11601,C,N,1,61.840000000,44,130,10223,5015632,61.710000000,61.830000000,6,502,1,2,61.700000000,61.850000000,710,50,3,1,61.670000000,61.860000000,50,2,1,1,61.650000000,61.880000000,1403,42,5,1,61.630000000,61.890000000,5,600,1,1,61.590000000,61.900000000,10,50,1,1,61.530000000,61.960000000,508,3,2,1,61.520000000,62.000000000,112,15,1,1,61.500000000,62.100000000,181,30,2,2,61.490000000,62.200000000,35,10,1,1,XOM
2022-01-03T11:27:23.344860605Z,2022-01-03T11:27:23.344850263Z,10,2,10600,C,N,1,1135.500000000,30,130,10342,5015684,1135.050000000,1135.380000000,17,2,1,1,1135.000000000,1135.580000000,538,50,2,1,1134.920000000,1135.800000000,100,1,1,1,1134.530000000,1135.890000000,6,9,1,1,1134.500000000,1135.940000000,1,100,1,1,1134.380000000,1135.990000000,7,100,1,1,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.350000000,1021,6,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
2022-01-03T11:27:23.346389494Z,2022-01-03T11:27:23.346378324Z,10,2,10600,A,N,0,1135.300000000,30,130,11170,5015685,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1135.990000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.350000000,9,6,1,1,TSLA
2022-01-03T11:27:23.408938348Z,2022-01-03T11:27:23.408927782Z,10,2,10600,C,N,9,1136.350000000,6,130,10566,5015700,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1135.990000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
2022-01-03T11:27:23.409007579Z,2022-01-03T11:27:23.408997110Z,10,2,10600,A,N,9,1136.230000000,6,130,10469,5015701,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1135.990000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.230000000,9,6,1,1,TSLA
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,A,0,178.410000000,11,0,18909,5015728,178.410000000,178.450000000,13,50,2,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.310000000,178.550000000,30,1,1,1,178.300000000,178.560000000,768,400,8,1,178.280000000,178.590000000,54,20,3,1,178.270000000,178.610000000,46,1,3,1,178.260000000,178.690000000,1,260,1,1,178.250000000,178.800000000,38,20,4,2,AAPL
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,A,0,178.410000000,2,0,18909,5015729,178.410000000,178.450000000,2,50,1,1,178.400000000,178.490000000,7,83,3,2,178.390000000,178.500000000,1,115,1,3,178.320000000,178.540000000,900,31,2,1,178.310000000,178.550000000,30,1,1,1,178.300000000,178.560000000,768,400,8,1,178.280000000,178.590000000,54,20,3,1,178.270000000,178.610000000,46,1,3,1,178.260000000,178.690000000,1,260,1,1,178.250000000,178.800000000,38,20,4,2,AAPL
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,A,0,178.400000000,1,0,18909,5015730,178.400000000,178.450000000,7,50,3,1,178.390000000,178.490000000,1,83,1,2,178.320000000,178.500000000,900,115,2,3,178.310000000,178.540000000,30,31,1,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,54,400,3,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,A,0,178.400000000,5,0,18909,5015731,178.400000000,178.450000000,6,50,2,1,178.390000000,178.490000000,1,83,1,2,178.320000000,178.500000000,900,115,2,3,178.310000000,178.540000000,30,31,1,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,54,400,3,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,A,0,178.400000000,1,0,18909,5015732,178.400000000,178.450000000,1,50,1,1,178.390000000,178.490000000,1,83,1,2,178.320000000,178.500000000,900,115,2,3,178.310000000,178.540000000,30,31,1,1,178.300000000,178.550000000,768,1,8,1,178.280000000,178.560000000,54,400,3,1,178.270000000,178.590000000,46,20,3,1,178.260000000,178.610000000,1,1,1,1,178.250000000,178.690000000,38,260,4,1,178.240000000,178.800000000,6,20,2,2,AAPL
2022-01-03T11:27:23.544698230Z,2022-01-03T11:27:23.544679321Z,10,2,27,T,N,0,178.400000000,10,130,18909,5015733,178.390000000,178.450000000,1,50,1,1,178.320000000,178.490000000,900,83,2,2,178.310000000,178.500000000,30,115,1,3,178.300000000,178.540000000,768,31,8,1,178.280000000,178.550000000,54,1,3,1,178.270000000,178.560000000,46,400,3,1,178.260000000,178.590000000,1,20,1,1,178.250000000,178.610000000,38,1,4,1,178.240000000,178.690000000,6,260,2,1,178.230000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:23.612456440Z,2022-01-03T11:27:23.612446220Z,10,2,27,C,N,2,178.310000000,30,130,10220,5015753,178.390000000,178.450000000,1,50,1,1,178.320000000,178.490000000,900,83,2,2,178.300000000,178.500000000,768,115,8,3,178.280000000,178.540000000,54,31,3,1,178.270000000,178.550000000,46,1,3,1,178.260000000,178.560000000,1,400,1,1,178.250000000,178.590000000,38,20,4,1,178.240000000,178.610000000,6,1,2,1,178.230000000,178.690000000,1,260,1,1,178.220000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:23.627038359Z,2022-01-03T11:27:23.627027524Z,10,2,10600,A,N,6,1135.980000000,100,130,10835,5015757,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,100,1,1,1134.300000000,1135.980000000,21,100,2,1,1134.230000000,1136.000000000,2,35,1,6,1134.000000000,1136.030000000,1021,1,3,1,1133.670000000,1136.230000000,9,6,1,1,TSLA
2022-01-03T11:27:23.645045377Z,2022-01-03T11:27:23.645034807Z,10,2,10600,A,N,5,1135.940000000,100,130,10570,5015786,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,2,2,1,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,200,1,2,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.230000000,1021,6,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
2022-01-03T11:27:24.589754536Z,2022-01-03T11:27:24.589743950Z,10,2,10600,A,N,1,1135.380000000,1,130,10586,5016262,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,3,2,2,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,200,1,2,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.230000000,1021,6,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
2022-01-03T11:27:24.925651833Z,2022-01-03T11:27:24.925641343Z,10,2,10600,A,N,1,1135.380000000,10,130,10490,5016394,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,13,2,3,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,200,1,2,1134.300000000,1136.000000000,21,35,2,6,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.230000000,1021,6,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
2022-01-03T11:27:24.941671326Z,2022-01-03T11:27:24.941660344Z,10,2,27,A,N,3,178.280000000,28,130,10982,5016397,178.390000000,178.450000000,1,50,1,1,178.320000000,178.490000000,900,83,2,2,178.300000000,178.500000000,768,115,8,3,178.280000000,178.540000000,82,31,4,1,178.270000000,178.550000000,46,1,3,1,178.260000000,178.560000000,1,400,1,1,178.250000000,178.590000000,38,20,4,1,178.240000000,178.610000000,6,1,2,1,178.230000000,178.690000000,1,260,1,1,178.220000000,178.800000000,1,20,1,2,AAPL
2022-01-03T11:27:25.338658042Z,2022-01-03T11:27:25.338647362Z,10,2,10600,C,N,6,1136.000000000,10,130,10680,5016501,1135.050000000,1135.300000000,17,30,1,1,1135.000000000,1135.380000000,538,13,2,3,1134.920000000,1135.580000000,100,50,1,1,1134.530000000,1135.800000000,6,1,1,1,1134.500000000,1135.890000000,1,9,1,1,1134.380000000,1135.940000000,7,200,1,2,1134.300000000,1136.000000000,21,25,2,5,1134.230000000,1136.030000000,2,1,1,1,1134.000000000,1136.230000000,1021,6,3,1,1133.670000000,1136.390000000,9,100,1,1,TSLA
